Id,Rol,Sexo,Edad,Cantidad víctimas,Fecha,Año,Mes,Día,Hora completa,Hora,Tipo de calle,Calle,Cruce,Lugar del hecho,Comuna,XY (CABA),Latitud,Longitud,Participantes,Víctima,Acusado,Rango etario
2020-0069,PASAJERO_ACOMPAÑANTE,MASCULINO,25,1,2020-12-15,2020,12,15,05:20:00,5,AVENIDA,INDEPENDENCIA AV.,Si,"INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.",1,Point (106954.95135245 101257.81371683),-34.61790839,-58.38746381,MOTO-PASAJEROS,MOTO,PASAJEROS,JOVENES
2020-0070,PEATON,FEMENINO,81,1,2020-12-17,2020,12,17,15:35:00,15,AVENIDA,CALLAO AV.,Si,"CALLAO AV. y LAS HERAS, GENERAL",2,Point (106550.65433457 104158.41702434),-34.59176378,-58.39189441,PEATON-PASAJEROS,PEATON,PASAJEROS,ANCIANOS
2020-0071,PEATON,MASCULINO,4,1,2020-12-17,2020,12,17,23:00:00,23,AVENIDA,SAN PEDRITO AV.,Si,SAN PEDRITO AV. y DIRECTORIO AV.,7,Point (99615.63172945 99306.93173343),-34.63551751,-58.46749188,PEATON-AUTO,PEATON,AUTO,INFANTES
2020-0072,CICLISTA,MASCULINO,42,1,2020-12-19,2020,12,19,03:30:00,3,AVENIDA,JUJUY AV.,Si,"JUJUY AV. y CALVO, CARLOS",3,Point (105547.81747951 100901.07129086),-34.62113271,-58.40280471,BICICLETA-AUTO,BICICLETA,AUTO,ADULTOS
2020-0073,CONDUCTOR,MASCULINO,56,1,2020-12-20,2020,12,20,07:40:00,7,AVENIDA,27 DE FEBRERO AV.,Si,27 DE FEBRERO AV. y ESCALADA AV.,8,Point (101721.59002217 93844.25656649),-34.68475866,-58.44451316,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS MAYORES
2020-0074,CONDUCTOR,MASCULINO,39,1,2020-12-20,2020,12,20,21:00:00,21,AVENIDA,BOGOTA,Si,BOGOTA y NAZCA AV.,7,Point (99284.33566289 100204.74520997),-34.62742408,-58.47110424,AUTO-AUTO,AUTO,AUTO,ADULTOS
2020-0075,PEATON,MASCULINO,23,1,2020-12-23,2020,12,23,14:00:00,14,AVENIDA,CORRIENTES AV.,Si,CORRIENTES AV. y 9 DE JULIO AV.,1,Point (107438.10136119 102829.30417800),-34.60373898,-58.38220928,PEATON-PASAJEROS,PEATON,PASAJEROS,JOVENES
2020-0076,CONDUCTOR,FEMENINO,78,1,2020-12-24,2020,12,24,12:30:00,12,AVENIDA,ALVAREZ JONTE AV.,Si,ALVAREZ JONTE AV. y CHIVILCOY,10,Point (96822.61133430 101510.32578499),-34.61565025,-58.49794468,AUTO-PASAJEROS,AUTO,PASAJEROS,ANCIANOS
2020-0077,CONDUCTOR,FEMENINO,30,2,2020-12-25,2020,12,25,06:40:00,6,AVENIDA,SAN MARTIN AV.,Si,SAN MARTIN AV. y PUNTA ARENAS,15,Point (99182.71320106 103123.43585183),-34.60111373,-58.47220945,MOTO-AUTO,MOTO,AUTO,ADULTOS
2020-0077,PASAJERO_ACOMPAÑANTE,FEMENINO,24,2,2020-12-25,2020,12,25,06:40:00,6,AVENIDA,SAN MARTIN AV.,Si,SAN MARTIN AV. y PUNTA ARENAS,15,Point (99182.71320106 103123.43585183),-34.60111373,-58.47220945,MOTO-AUTO,MOTO,AUTO,JOVENES
2020-0078,CICLISTA,MASCULINO,26,1,2020-12-25,2020,12,25,05:50:00,5,CALLE,BARCO CENTENERA DEL,No,BARCO CENTENERA DEL 1118,7,Point (102405.37940842 99677.09327308),-34.63217813,-58.43706741,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,ADULTOS
2020-0079,CONDUCTOR,MASCULINO,28,1,2020-12-27,2020,12,27,04:15:00,4,GRAL PAZ,"PAZ, GRAL. AV.",Si,"PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",12,Point (97243.88021302 108974.21974638),-34.54836855,-58.49332664,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0001,CONDUCTOR,MASCULINO,36,1,2021-01-06,2021,1,6,18:00:00,18,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,No,AU FRONDIZI KM. 3,1,Point (107674.71781880 100334.26713627),-34.62622851,-58.37960727,MOTO-AUTO,MOTO,AUTO,ADULTOS
2021-0002,CONDUCTOR,FEMENINO,47,1,2021-01-07,2021,1,7,10:20:00,10,AVENIDA,"CASTRO, EMILIO AV.",Si,"CASTRO, EMILIO AV. y MURGUIONDO",9,Point (95662.77651946 97729.83483715),-34.64972472,-58.51061062,MOTO-CARGAS,MOTO,CARGAS,ADULTOS
2021-0003,CONDUCTOR,MASCULINO,27,1,2021-01-10,2021,1,10,07:40:00,7,AUTOPISTA,AUTOPISTA 25 DE MAYO,No,AUTOPISTA 25 DE MAYO KM. 3.7,7,Point (103005.63484321 99983.28177809),-34.62941648,-58.43052224,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0004,PEATON,FEMENINO,61,1,2021-01-11,2021,1,11,09:12:18,9,AVENIDA,CASEROS AV.,Si,CASEROS AV. y GUARANI,5,Point (104469.26511938 98956.35144845),-34.63866836,-58.41455544,PEATON-CARGAS,PEATON,CARGAS,ADULTOS MAYORES
2021-0005,PEATON,MASCULINO,73,1,2021-01-11,2021,1,11,21:30:00,21,AVENIDA,"PERON, EVA AV.",No,"PERON, EVA AV. 3800",9,Point (99592.54465207 97999.69053974),-34.64730145,-58.46774439,PEATON-AUTO,PEATON,AUTO,ANCIANOS
2021-0006,PASAJERO_ACOMPAÑANTE,FEMENINO,23,1,2021-01-12,2021,1,12,21:00:00,21,AUTOPISTA,AUTOPISTA ARTURO ILLIA,Si,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,14,Point (105087.20771949 106876.69794004),-34.56726817,-58.40786274,MOTO-CARGAS,MOTO,CARGAS,JOVENES
2021-0007,CONDUCTOR,MASCULINO,84,1,2021-01-18,2021,1,18,10:00:00,10,AVENIDA,DE LOS CONSTITUYENTES AV.,Si,DE LOS CONSTITUYENTES AV. y GIRIBONE,15,Point (97784.94977398 104775.10084109),-34.58622275,-58.48744301,MOTO-MOTO,MOTO,MOTO,ANCIANOS
2021-0008,PEATON,MASCULINO,28,1,2021-01-22,2021,1,22,23:30:00,23,AVENIDA,SAENZ AV.,Si,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,Point (104283.01090451 97171.08656182),-34.65476216,-58.41657793,PEATON-PASAJEROS,PEATON,PASAJEROS,ADULTOS
2021-0009,CONDUCTOR,MASCULINO,31,1,2021-01-23,2021,1,23,05:30:00,5,AVENIDA,PAYSANDU,Si,PAYSANDU y GAONA AV.,6,Point (100897.78829476 101987.96413026),-34.61134937,-58.45351111,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0010,CONDUCTOR,MASCULINO,28,1,2021-01-23,2021,1,23,08:00:00,8,GRAL PAZ,"PAZ, GRAL. AV.",Si,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,Point (96563.66494817 108815.73881056),-34.54979510,-58.50073810,MOTO-AUTO,MOTO,AUTO,ADULTOS
2021-0011,PEATON,MASCULINO,21,1,2021-01-27,2021,1,27,01:04:26,1,AVENIDA,SANTA FE AV.,No,SANTA FE AV. 1675,2,Point (106591.90146932 103727.42053338),-34.59564871,-58.39144148,PEATON-AUTO,PEATON,AUTO,JOVENES
2021-0012,PEATON,MASCULINO,39,1,2021-01-29,2021,1,29,20:07:22,20,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",Si,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,Point (98294.52407931 93943.96825453),-34.68385968,-58.48191128,PEATON-AUTO,PEATON,AUTO,ADULTOS
2021-0013,CONDUCTOR,MASCULINO,41,1,2021-01-31,2021,1,31,06:10:00,6,AVENIDA,"FALCON, RAMON L.,CNEL.",Si,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,Point (97801.31825511 99194.93911759),-34.63652467,-58.48727942,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0014,PEATON,MASCULINO,28,1,2021-02-02,2021,2,2,00:50:00,0,AVENIDA,SAN MARTIN AV.,Si,SAN MARTIN AV. y NOGOYA,15,Point (98166.49822882 103491.41769625),-34.59779521,-58.48328708,PEATON-AUTO,PEATON,AUTO,ADULTOS
2021-0015,CONDUCTOR,MASCULINO,26,1,2021-02-06,2021,2,6,03:05:00,3,AVENIDA,SAN MARTIN AV.,Si,SAN MARTIN AV. y TINOGASTA,15,Point (97533.67858226 103551.76003520),-34.59724990,-58.49018543,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0016,CONDUCTOR,MASCULINO,22,1,2021-02-14,2021,2,14,05:50:00,5,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Si,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,Point (99175.17507833 93836.79626465),-34.68482689,-58.47230127,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,JOVENES
2021-0017,CONDUCTOR,MASCULINO,33,1,2021-02-17,2021,2,17,04:10:00,4,AVENIDA,SALTA,Si,SALTA y CASEROS AV.,1,Point (107397.40269295 99729.43717725),-34.63168269,-58.38262614,MOTO-PASAJEROS,MOTO,PASAJEROS,ADULTOS
2021-0018,PEATON,MASCULINO,36,1,2021-02-20,2021,2,20,19:00:00,19,CALLE,"JAURES, JEAN",Si,"JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,Point (104845.36965581 102365.51025993),-34.60793518,-58.41047268,PEATON-AUTO,PEATON,AUTO,ADULTOS
2021-0019,CONDUCTOR,MASCULINO,30,1,2021-02-21,2021,2,21,01:20:00,1,AVENIDA,TRIUNVIRATO AV.,Si,"TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,Point (96944.69676081 107291.52292157),-34.56353635,-58.49659234,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0020,PEATON,FEMENINO,50,1,2021-02-21,2021,2,21,15:00:00,15,CALLE,POTOSI,Si,POTOSI y GASCON,5,Point (103546.90832431 102439.67271563),-34.60727189,-58.42462955,PEATON-CARGAS,PEATON,CARGAS,ADULTOS
2021-0021,CONDUCTOR,MASCULINO,39,1,2021-02-26,2021,2,26,05:30:00,5,CALLE,"YRIGOYEN, HIPOLITO",Si,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,Point (104734.09567654 101930.58983096),-34.61185625,-58.41168345,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0022,PASAJERO_ACOMPAÑANTE,MASCULINO,68,1,2021-02-28,2021,2,28,12:00:00,12,AVENIDA,DEL LIBERTADOR AV.,Si,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,Point (101075.92147827 108552.55000854),-34.55217303,-58.45157681,PASAJEROS-SD,PASAJEROS,SD,ADULTOS MAYORES
2021-0023,CONDUCTOR,MASCULINO,24,1,2021-03-01,2021,3,1,09:20:00,9,AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,No,"AU BUENOS AIRES LA PLATA  KM 4,5",4,0,0,0,MOTO-CARGAS,MOTO,CARGAS,JOVENES
2021-0024,CICLISTA,MASCULINO,5,1,2021-03-03,2021,3,3,16:30:00,16,AVENIDA,"PERON, EVA AV.",Si,"PERON, EVA AV. y PIEDRA BUENA AV.",9,Point (97027.10745715 95474.44134863),-34.67006054,-58.49573651,BICICLETA-CARGAS,BICICLETA,CARGAS,INFANTES
2021-0025,CONDUCTOR,MASCULINO,37,1,2021-03-11,2021,3,11,03:45:00,3,GRAL PAZ,"PAZ, GRAL. AV.",Si,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,Point (97832.57143731 93489.83736533),-34.68795245,-58.48695354,MOTO-OTRO,MOTO,OTRO,ADULTOS
2021-0026,CONDUCTOR,MASCULINO,36,1,2021-03-15,2021,3,15,02:35:00,2,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,No,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,Point (108038.11136985 98307.74373426),-34.64449357,-58.37562539,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0027,CONDUCTOR,FEMENINO,19,1,2021-03-16,2021,3,16,15:30:00,15,GRAL PAZ,"PAZ, GRAL. AV.",Si,"PAZ, GRAL. AV. y DONADO",12,Point (97098.48468623 109019.96106626),-34.54795581,-58.49491054,MOTO-CARGAS,MOTO,CARGAS,JOVENES
2021-0028,PEATON,MASCULINO,39,1,2021-03-29,2021,3,29,17:20:00,17,AVENIDA,COREA AV.,Si,"COREA AV. y TORRES Y TENORIO, PRES.",7,Point (102000.84898999 98412.66166222),-34.64357704,-58.44147621,PEATON-PASAJEROS,PEATON,PASAJEROS,ADULTOS
2021-0029,CONDUCTOR,MASCULINO,26,1,2021-03-31,2021,3,31,18:05:00,18,AVENIDA,"FALCON, RAMON L.,CNEL.",Si,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,Point (99478.13530470 99680.01615001),-34.63215432,-58.46899119,AUTO-AUTO,AUTO,AUTO,ADULTOS
2021-0030,PEATON,MASCULINO,36,1,2021-04-03,2021,4,3,18:30:00,18,CALLE,FINOCHIETTO ENRIQUE DR.,No,FINOCHIETTO ENRIQUE DR. 1623,4,Point (107009.29363805 99410.79524854),-34.63455776,-58.38685612,PEATON-PASAJEROS,PEATON,PASAJEROS,ADULTOS
2021-0031,PEATON,FEMENINO,68,1,2021-04-07,2021,4,7,10:29:00,10,AVENIDA,9 DE JULIO AV.,Si,9 DE JULIO AV. e INDEPENDENCIA AV.,1,Point (107535.23922218 101285.66809968),-34.61765323,-58.38113667,PEATON-CARGAS,PEATON,CARGAS,ADULTOS MAYORES
2021-0032,PEATON,MASCULINO,60,1,2021-04-10,2021,4,10,19:55:00,19,AUTOPISTA,"CANTILO, INT.",Si,"CANTILO, INT. y GUIRALDES, INT.",13,Point (102035.21425502 109304.90133530),-34.54538956,-58.44112678,PEATON-MOTO,PEATON,MOTO,ADULTOS MAYORES
2021-0033,CONDUCTOR,MASCULINO,33,1,2021-04-14,2021,4,14,17:50:00,17,AUTOPISTA,AUTOPISTA 25 DE MAYO,No,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,Point (104341.13684161 100202.74307433),-34.62743346,-58.41595919,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,ADULTOS
2021-0034,PASAJERO_ACOMPAÑANTE,FEMENINO,26,1,2021-04-19,2021,4,19,14:40:00,14,AVENIDA,"ALCORTA, AMANCIO AV.",Si,"ALCORTA, AMANCIO AV. y ZAVALETA",4,Point (105634.57202683 98201.36000813),-34.64546845,-58.40184094,MOTO-CARGAS,MOTO,CARGAS,ADULTOS
2021-0035,CONDUCTOR,MASCULINO,24,1,2021-05-03,2021,5,3,09:20:00,9,AVENIDA,"JANER, ANA MARIA",Si,"JANER, ANA MARIA y LAFUENTE AV.",8,Point (101547.14246919 96946.08308197),-34.65679806,-58.44642231,MOTO-CARGAS,MOTO,CARGAS,JOVENES
2021-0036,CONDUCTOR,MASCULINO,36,1,2021-05-09,2021,5,9,06:00:00,6,GRAL PAZ,"PAZ, GRAL. AV.",Si,"PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11,Point (94486.28631712 103468.59928582),-34.59798754,-58.52340614,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0037,PEATON,FEMENINO,58,1,2021-05-11,2021,5,11,07:10:00,7,AVENIDA,MONROE,Si,"MONROE y BALBIN, RICARDO, DR. AV.",13,Point (99707.12636872 107441.30935745),-34.56219075,-58.46649069,PEATON-PASAJEROS,PEATON,PASAJEROS,ADULTOS MAYORES
2021-0038,CONDUCTOR,FEMENINO,44,1,2021-05-14,2021,5,14,11:40:00,11,AVENIDA,"JUSTO, JUAN B. AV.",Si,"JUSTO, JUAN B. AV. y SANTA FE AV.",14,Point (103373.45116327 105668.33246254),-34.57816791,-58.42653328,MOTO-CARGAS,MOTO,CARGAS,ADULTOS
2021-0039,CICLISTA,MASCULINO,86,1,2021-05-15,2021,5,15,12:09:00,12,AVENIDA,OLIDEN,Si,"OLIDEN y ALBERDI, JUAN BAUTISTA AV.",9,Point (96262.45081883 97363.01985851),-34.65303372,-58.50407099,BICICLETA-AUTO,BICICLETA,AUTO,ANCIANOS
2021-0040,CONDUCTOR,MASCULINO,27,1,2021-05-20,2021,5,20,05:50:00,5,GRAL PAZ,"PAZ, GRAL. AV.",Si,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,Point (99620.34936816 110483.29286598),-34.53476874,-58.46743471,MOTO-AUTO,MOTO,AUTO,ADULTOS
2021-0041,PEATON,MASCULINO,75,1,2021-05-20,2021,5,20,08:30:00,8,AVENIDA,DEL LIBERTADOR AV.,Si,DEL LIBERTADOR AV. y CASARES AV.,14,Point (104902.75332390 105766.08933002),-34.57728060,-58.40986646,PEATON-PASAJEROS,PEATON,PASAJEROS,ANCIANOS
2021-0042,PEATON,MASCULINO,39,1,2021-05-21,2021,5,21,05:00:00,5,AVENIDA,RIVADAVIA AV.,No,RIVADAVIA AV. 10900,9,Point (95040.52119933 98883.98738744),-34.63931792,-58.51739138,PEATON-PASAJEROS,PEATON,PASAJEROS,ADULTOS
2021-0043,PEATON,MASCULINO,50,1,2021-05-22,2021,5,22,18:26:00,18,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",Si,"ALBERDI, JUAN BAUTISTA AV. y PILAR",9,Point (95975.76718859 97082.39835843),-34.65556223,-58.50719962,PEATON-AUTO,PEATON,AUTO,ADULTOS
2021-0044,PASAJERO_ACOMPAÑANTE,MASCULINO,21,1,2021-05-25,2021,5,25,02:00:00,2,AVENIDA,"PERON, EVA AV.",Si,"PERON, EVA AV. y ACOSTA, MARIANO",9,Point (99649.49576145 98143.82203448),-34.64600222,-58.46712311,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,JOVENES
2021-0045,CONDUCTOR,MASCULINO,22,1,2021-05-26,2021,5,26,17:24:00,17,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,No,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,Point (107903.91828587 98767.43091425),-34.64035082,-58.37709334,MULTIPLE,MOTO,MULTIPLE,JOVENES
2021-0046,PASAJERO_ACOMPAÑANTE,MASCULINO,20,1,2021-05-31,2021,5,31,02:00:00,2,AVENIDA,ELCANO AV.,Si,ELCANO AV. y GUZMAN AV.,15,Point (100272.31336486 104833.49710745),-34.58569883,-58.46033141,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,JOVENES
2021-0047,CONDUCTOR,MASCULINO,59,1,2021-06-02,2021,6,2,16:00:00,16,AVENIDA,"VEDIA, AGUSTIN DE",Si,"VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.",4,Point (103794.38334006 96997.15780313),-34.65633192,-58.42190745,MOTO-AUTO,MOTO,AUTO,ADULTOS MAYORES
2021-0048,CICLISTA,MASCULINO,44,1,2021-06-03,2021,6,3,09:58:00,9,AVENIDA,CAPDEVILA,Si,CAPDEVILA y CONGRESO AV.,12,Point (97525.48112402 106595.29222041),-34.56981410,-58.49026573,BICICLETA-AUTO,BICICLETA,AUTO,ADULTOS
2021-0049,CONDUCTOR,MASCULINO,74,1,2021-06-03,2021,6,3,20:30:00,20,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",No,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",8,Point (100842.91519469 95589.55734164),-34.66902702,-58.45410344,AUTO-AUTO,AUTO,AUTO,ANCIANOS
2021-0050,CONDUCTOR,MASCULINO,56,1,2021-06-10,2021,6,10,13:30:00,13,AVENIDA,DEL LIBERTADOR AV.,No,DEL LIBERTADOR AV. 5958,13,Point (101448.53024105 107994.96785043),-34.55719892,-58.44751621,MOTO-PASAJEROS,MOTO,PASAJEROS,ADULTOS MAYORES
2021-0051,PEATON,MASCULINO,73,1,2021-06-15,2021,6,15,19:20:00,19,AVENIDA,27 DE FEBRERO AV.,Si,27 DE FEBRERO AV. y EREZCANO AV.,4,Point (103932.07299582 96584.44861459),-34.66005171,-58.42040352,PEATON-CARGAS,PEATON,CARGAS,ANCIANOS
2021-0052,PASAJERO_ACOMPAÑANTE,FEMENINO,19,1,2021-06-20,2021,6,20,05:40:00,5,GRAL PAZ,"PAZ, GRAL. AV.",No,"PAZ, GRAL. AV. 14723",8,Point (97067.24775528 94359.84584291),-34.68010798,-58.49530249,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,JOVENES
2021-0053,PEATON,MASCULINO,58,1,2021-06-20,2021,6,20,12:00:00,12,AVENIDA,CORRIENTES AV.,No,CORRIENTES AV. 5783,15,Point (101770.58108820 103826.64826158),-34.59477360,-58.44399875,PEATON-BICICLETA,PEATON,BICICLETA,ADULTOS MAYORES
2021-0054,CONDUCTOR,MASCULINO,41,1,2021-06-22,2021,6,22,14:44:00,14,CALLE,TABARE,Si,TABARE y EREZCANO,4,Point (103272.79484249 97185.20508662),-34.65463857,-58.42759813,MOTO-CARGAS,MOTO,CARGAS,ADULTOS
2021-0055,PASAJERO_ACOMPAÑANTE,MASCULINO,47,1,2021-06-29,2021,6,29,12:20:00,12,AVENIDA,CORRIENTES AV.,Si,CORRIENTES AV. y PUEYRREDON AV.,3,Point (105304.23090859 102739.35602688),-34.60456293,-58.40547222,MOTO-CARGAS,MOTO,CARGAS,ADULTOS
2021-0056,CICLISTA,MASCULINO,60,1,2021-07-09,2021,7,9,23:25:00,23,AVENIDA,CORRALES,Si,"CORRALES y MORENO, PERITO AV.",4,Point (103535.89012020 97690.49979847),-34.65008280,-58.42473018,BICICLETA-AUTO,BICICLETA,AUTO,ADULTOS MAYORES
2021-0057,CONDUCTOR,MASCULINO,46,1,2021-07-10,2021,7,10,23:30:00,23,AUTOPISTA,AUTOPISTA ARTURO ILLIA,No,AUTOPISTA  ARTURO ILLIA (CABINA DE PEAJE),2,Point (106489.89755339 105947.16700228),-34.57563957,-58.39257023,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,ADULTOS
2021-0058,PEATON,MASCULINO,24,1,2021-07-21,2021,7,21,00:40:00,0,GRAL PAZ,"PAZ, GRAL. AV.",Si,"PAZ, GRAL. AV. y VEDIA",12,Point (97603.26759351 109241.33811464),-34.54596153,-58.48941042,PEATON-AUTO,PEATON,AUTO,JOVENES
2021-0059,PASAJERO_ACOMPAÑANTE,FEMENINO,44,1,2021-07-22,2021,7,22,01:20:00,1,AVENIDA,"GARAY, JUAN DE AV.",No,"GARAY, JUAN DE AV. 2269",3,Point (106134.00626590 100157.65420238),-34.62783085,-58.39640740,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,ADULTOS
2021-0060,PEATON,FEMENINO,80,1,2021-07-22,2021,7,22,12:30:00,12,AVENIDA,"SALGUERO, JERONIMO",Si,"SALGUERO, JERONIMO y RIVADAVIA AV.",5,Point (103997.04813615 102012.34139150),-34.61112240,-58.41971993,PEATON-PASAJEROS,PEATON,PASAJEROS,ANCIANOS
2021-0061,PEATON,FEMENINO,55,1,2021-07-24,2021,7,24,09:15:00,9,AVENIDA,"MORENO, PERITO AV.",Si,"MORENO, PERITO AV. y ALCORTA, AMANCIO AV.",4,Point (105303.77662691 97684.64886839),-34.65012801,-58.40544588,PEATON-CARGAS,PEATON,CARGAS,ADULTOS MAYORES
2021-0062,CONDUCTOR,MASCULINO,73,1,2021-07-27,2021,7,27,07:16:00,7,AVENIDA,LA PLATA AV.,No,LA PLATA AV. 2723,4,Point (103966.14093695 98092.26779856),-34.64645957,-58.42003882,AUTO-CARGAS,AUTO,CARGAS,ANCIANOS
2021-0063,PASAJERO_ACOMPAÑANTE,FEMENINO,31,1,2021-08-02,2021,8,2,04:40:00,4,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",No,"ALBERDI, JUAN BAUTISTA AV. 2906",7,Point (99521.99764944 99532.20302798),-34.63348678,-58.46851293,AUTO-AUTO,AUTO,AUTO,ADULTOS
2021-0064,PEATON,MASCULINO,37,1,2021-08-02,2021,8,2,20:00:00,20,GRAL PAZ,"PAZ, GRAL. AV.",Si,"PAZ, GRAL. AV. y TONELERO",9,Point (93948.70282497 97229.16264548),-34.65422917,-58.52931141,PEATON-CARGAS,PEATON,CARGAS,ADULTOS
2021-0065,PEATON,FEMENINO,63,1,2021-08-06,2021,8,6,08:30:00,8,AVENIDA,SAN JUAN AV.,Si,SAN JUAN AV. y LA PLATA AV.,6,Point (103350.94520286 100251.53397151),-34.62699730,-58.42675754,PEATON-PASAJEROS,PEATON,PASAJEROS,ADULTOS MAYORES
2021-0066,PEATON,MASCULINO,59,1,2021-08-06,2021,8,6,20:00:00,20,AVENIDA,LOPE DE VEGA AV.,Si,"LOPE DE VEGA AV. y PAZ, GRAL. AV.",11,Point (93943.16495967 102026.75338495),-34.61098186,-58.52933723,PEATON-PASAJEROS,PEATON,PASAJEROS,ADULTOS MAYORES
2021-0067,CONDUCTOR,MASCULINO,27,1,2021-08-08,2021,8,8,09:29:00,9,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,No,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,1,Point (107720.23994349 100176.85080944),-34.62764718,-58.37910943,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0068,CONDUCTOR,MASCULINO,39,1,2021-08-15,2021,8,15,06:10:00,6,AVENIDA,"BEIRO, FRANCISCO AV.",No,"BEIRO, FRANCISCO AV. 5071",11,Point (94651.77324467 101953.65862250),-34.61164474,-58.52161176,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,ADULTOS
2021-0069,PEATON,MASCULINO,17,1,2021-08-20,2021,8,20,17:15:00,17,AVENIDA,SANTA FE AV.,No,SANTA FE AV. 3428,14,Point (104564.52859898 104690.63252497),-34.58697680,-58.41354692,PEATON-AUTO,PEATON,AUTO,JOVENES
2021-0070,CONDUCTOR,MASCULINO,31,1,2021-08-28,2021,8,28,08:30:00,8,AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",Si,"CHILAVERT, MARTINIANO, CORONEL y VARELA AV.",8,Point (102171.86474787 97177.81588434),-34.65470804,-58.43960781,MOTO-CARGAS,MOTO,CARGAS,ADULTOS
2021-0071,PEATON,MASCULINO,88,1,2021-08-31,2021,8,31,16:00:00,16,CALLE,SAN LUIS,No,SAN LUIS 2730,3,Point (105389.46943359 103241.39184079),-34.60003693,-58.40454610,PEATON-MOTO,PEATON,MOTO,ANCIANOS
2021-0072,PEATON,FEMENINO,57,1,2021-09-01,2021,9,1,19:10:00,19,AVENIDA,CALLAO AV.,Si,CALLAO AV. y PARAGUAY,2,Point (106445.10866138 103387.80115442),-34.59871111,-58.39303911,PEATON-AUTO,PEATON,AUTO,ADULTOS MAYORES
2021-0073,CICLISTA,FEMENINO,76,1,2021-09-18,2021,9,18,12:20:00,12,AVENIDA,DEL LIBERTADOR AV.,Si,"DEL LIBERTADOR AV. y AGOTE, LUIS DR.",2,Point (106366.2976627 105013.87298990),-34.58405348,-58.39391034,BICICLETA-AUTO,BICICLETA,AUTO,ANCIANOS
